"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","10","learning","category-button-response",NULL,"596172","5159",NULL,"Hostile","false","0","1","Friendly","13","0","0","0","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","11","learning_feedback","html-keyboard-response","<p>Wrong.</p>","597172",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","12","learning","category-button-response",NULL,"599394","1720",NULL,"Hostile","true","1","1","Hostile","17","0","0","1","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","13","learning_feedback","html-keyboard-response","<p>Correct!</p>","600395",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","14","learning","category-button-response",NULL,"606655","5758",NULL,"Friendly","true","0","0","Friendly","10","0","1","1","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","15","learning_feedback","html-keyboard-response","<p>Correct!</p>","607656",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","16","learning","category-button-response",NULL,"613087","4929",NULL,"Hostile","true","1","1","Hostile","18","0","1","0","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","17","learning_feedback","html-keyboard-response","<p>Correct!</p>","614088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","18","learning","category-button-response",NULL,"619691","5101",NULL,"Friendly","true","0","0","Friendly","3","1","1","1","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","19","learning_feedback","html-keyboard-response","<p>Correct!</p>","620692",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","20","learning","category-button-response",NULL,"626508","5313",NULL,"Friendly","false","1","0","Hostile","7","1","1","0","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","21","learning_feedback","html-keyboard-response","<p>Wrong.</p>","627509",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","22","learning","category-button-response",NULL,"634766","6755",NULL,"Friendly","true","0","0","Friendly","5","1","1","0","1","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","23","learning_feedback","html-keyboard-response","<p>Correct!</p>","635767",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","24","learning","category-button-response",NULL,"640693","4424",NULL,"Hostile","false","0","1","Friendly","15","0","0","1","0","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","25","learning_feedback","html-keyboard-response","<p>Wrong.</p>","641693",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","26","learning","category-button-response",NULL,"645181","2986",NULL,"Hostile","false","0","1","Friendly","19","0","1","0","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","27","learning_feedback","html-keyboard-response","<p>Wrong.</p>","646182",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","28","learning","category-button-response",NULL,"648876","2192",NULL,"Friendly","true","0","0","Friendly","1","1","1","1","1","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","29","learning_feedback","html-keyboard-response","<p>Correct!</p>","649877",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","30","learning","category-button-response",NULL,"656569","6190",NULL,"Hostile","false","0","1","Friendly","14","0","0","0","1","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","31","learning_feedback","html-keyboard-response","<p>Wrong.</p>","657570",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","32","learning","category-button-response",NULL,"661609","3537",NULL,"Friendly","true","0","0","Friendly","9","1","0","1","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","33","learning_feedback","html-keyboard-response","<p>Correct!</p>","662610",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","34","learning","category-button-response",NULL,"669886","6774",NULL,"Friendly","true","0","0","Friendly","6","1","1","0","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","35","learning_feedback","html-keyboard-response","<p>Correct!</p>","670887",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","36","learning","category-button-response",NULL,"681109","9720",NULL,"Hostile","false","0","1","Friendly","16","0","0","1","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","37","learning_feedback","html-keyboard-response","<p>Wrong.</p>","682110",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","38","learning","category-button-response",NULL,"684081","1468",NULL,"Hostile","true","1","1","Hostile","12","0","0","0","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","39","learning_feedback","html-keyboard-response","<p>Correct!</p>","685081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","40","learning","category-button-response",NULL,"693328","7745",NULL,"Friendly","false","1","0","Hostile","4","1","1","1","0","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","41","learning_feedback","html-keyboard-response","<p>Wrong.</p>","694328",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","42","learning","category-button-response",NULL,"698605","3774",NULL,"Friendly","false","1","0","Hostile","2","1","1","1","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","43","learning_feedback","html-keyboard-response","<p>Wrong.</p>","699606",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","44","learning","category-button-response",NULL,"707268","7160",NULL,"Hostile","false","0","1","Friendly","11","0","0","0","0","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","45","learning_feedback","html-keyboard-response","<p>Wrong.</p>","708269",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","46","learning","category-button-response",NULL,"711927","3157",NULL,"Hostile","false","0","1","Friendly","20","1","0","0","0","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","47","learning_feedback","html-keyboard-response","<p>Wrong.</p>","712930",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","48","learning","category-button-response",NULL,"720273","6842",NULL,"Hostile","false","0","1","Friendly","17","0","0","1","1","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","49","learning_feedback","html-keyboard-response","<p>Wrong.</p>","721274",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","50","learning","category-button-response",NULL,"723410","1633",NULL,"Friendly","true","0","0","Friendly","5","1","1","0","1","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","51","learning_feedback","html-keyboard-response","<p>Correct!</p>","724411",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","52","learning","category-button-response",NULL,"730206","5293",NULL,"Hostile","false","0","1","Friendly","14","0","0","0","1","1",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","53","learning_feedback","html-keyboard-response","<p>Wrong.</p>","731207",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","54","learning","category-button-response",NULL,"734957","3247",NULL,"Hostile","true","1","1","Hostile","11","0","0","0","0","0",NULL
"5ede000fb1248f0009695ab4","605088a9d58525bd7d6069cf","6050acd6754fb9968c8a15d7","integrated","operator","Status,Craft,Role,Speed,Direction","3,4,1,0,2","2021-03-16T13:04:28.167Z","2021-03-16T13:42:21.272Z","55","learning_feedback","html-keyboard-response","<p>Correct!</p>","735958",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
